207.3348, 0.2619
208.6435, 0.2752
217.0772, 0.2895
224.6776, 0.3011
228.4318, 0.3144
230.2283, 0.3237
232.3213, 0.3366
235.4979, 0.3549
237.0284, 0.3701
250.5630, 0.3841
260.0312, 0.4019
274.7715, 0.3708
275.0419, 0.3778
276.5100, 0.3911
281.4046, 0.3971
282.4487, 0.4100
286.6802, 0.4253
290.6849, 0.4407
295.9146, 0.4571
297.3310, 0.4681
297.9874, 0.4774
303.6359, 0.4883
313.4444, 0.5022
317.6917, 0.5103
324.2827, 0.5213
342.1391, 0.5317
353.5813, 0.5188
354.8749, 0.5083
378.3276, 0.4783
381.7875, 0.4865
384.7138, 0.4998
398.5636, 0.5171
399.9486, 0.5080
404.3246, 0.4956
418.7137, 0.5169
423.1075, 0.5287
450.6386, 0.5398
473.2267, 0.5508
491.4707, 0.5528
500.9984, 0.5402
517.5740, 0.5269
535.6627, 0.5187
541.8237, 0.5339
549.7696, 0.5238
550.8751, 0.5059
560.3985, 0.4929
569.2371, 0.4813
585.4813, 0.4687
587.0809, 0.4826
602.8902, 0.4542
604.6152, 0.4395
622.5496, 0.4300
628.5102, 0.4170
630.6107, 0.4450
639.0255, 0.4078
647.3820, 0.4020
654.0109, 0.4158
661.6407, 0.4047
669.3039, 0.3933
678.9586, 0.3832
685.5958, 0.3743
688.0710, 0.3580
693.3284, 0.3313
697.0833, 0.3478
702.2811, 0.3175
706.9607, 0.3650
718.7759, 0.3386
720.7886, 0.3086
724.5799, 0.3536
726.4356, 0.2878
728.3308, 0.3268
729.0711, 0.3432
738.6834, 0.2746
739.1086, 0.3000
740.1757, 0.3172
745.3084, 0.3096
751.8361, 0.2662
763.2885, 0.2547
763.6520, 0.2826
764.3096, 0.2959
766.8937, 0.2344
775.3977, 0.2180
782.0823, 0.2461
782.9652, 0.2629
788.2625, 0.2557
793.0827, 0.2349
796.2084, 0.2104
809.6924, 0.2264
811.3487, 0.2173
812.4931, 0.2060
830.9862, 0.1641
832.9377, 0.1789
836.8411, 0.1941
837.3932, 0.1538
858.9049, 0.1261
862.7801, 0.1385
867.5113, 0.1552
869.6794, 0.1652
876.1398, 0.1154
880.0437, 0.1403
890.3941, 0.1083
894.8991, 0.1197
